Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"GFC","GECINA REIT SA","Equity","0.16","135.00","18,175","2,453,625","2,453,625.00","Real Estate","FR0010040865","Nyse Euronext - Euronext Paris","France","EUR"
"ELE","ENDESA SA","Equity","0.15","18.03","131,909","2,378,319","2,378,319.27","Utilities","ES0130670112","Bolsa De Madrid","Spain","EUR"
"AER","AERCAP HOLDINGS NV","Equity","0.15","46.21","50,994","2,356,529","2,356,529.18","Industrials","NL0000687663","New York Stock Exchange Inc.","Netherlands","USD"
"TIT","TELECOM ITALIA","Equity","0.15","0.51","4,568,190","2,334,345","2,334,345.09","Communication","IT0003497168","Borsa Italiana","Italy","EUR"
"MONC","MONCLER","Equity","0.14","31.14","72,524","2,258,397","2,258,397.36","Consumer Discretionary","IT0004965148","Borsa Italiana","Italy","EUR"
"ADP","AEROPORTS DE PARIS","Equity","0.14","182.80","12,092","2,210,418","2,210,417.60","Industrials","FR0010340141","Nyse Euronext - Euronext Paris","France","EUR"
"EXO","EXOR NV","Equity","0.14","50.30","43,454","2,185,736","2,185,736.20","Financials","NL0012059018","Borsa Italiana","Italy","EUR"
"SHL","SIEMENS HEALTHINEERS AG","Equity","0.14","35.17","60,774","2,137,725","2,137,725.45","Health Care","DE000SHL1006","Xetra","Germany","EUR"
"BKT","BANKINTER SA","Equity","0.14","7.85","271,565","2,131,785","2,131,785.25","Financials","ES0113679I37","Bolsa De Madrid","Spain","EUR"
"IGYB","INNOGY Z VERK","Equity","0.14","37.20","57,227","2,128,844","2,128,844.40","Utilities","DE000A2LQ2L3","Xetra","Germany","EUR"
"ELISA","ELISA","Equity","0.14","37.19","57,121","2,124,330","2,124,329.99","Communication","FI0009007884","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
"BVI","BUREAU VERITAS SA","Equity","0.14","19.45","109,043","2,120,341","2,120,341.14","Industrials","FR0006174348","Nyse Euronext - Euronext Paris","France","EUR"
"UN01","UNIPER","Equity","0.13","26.15","80,394","2,102,303","2,102,303.10","Utilities","DE000UNSE018","Xetra","Germany","EUR"
"RAND","RANDSTAD HOLDING","Equity","0.13","43.75","47,935","2,097,156","2,097,156.25","Industrials","NL0000379121","Euronext Amsterdam","Netherlands","EUR"
"KN","NATIXIS SA","Equity","0.13","5.40","380,074","2,051,639","2,051,639.45","Financials","FR0000120685","Nyse Euronext - Euronext Paris","France","EUR"
"LXS","LANXESS AG","Equity","0.13","57.98","35,077","2,033,764","2,033,764.46","Materials","DE0005470405","Xetra","Germany","EUR"
"MB","MEDIOBANCA BANCA DI CREDITO FINANZ","Equity","0.13","7.72","263,486","2,033,585","2,033,584.95","Financials","IT0000062957","Borsa Italiana","Italy","EUR"
"SEV","SUEZ SA","Equity","0.13","12.89","156,170","2,013,031","2,013,031.30","Utilities","FR0010613471","Nyse Euronext - Euronext Paris","France","EUR"
"GET","GETLINK","Equity","0.13","10.62","189,230","2,008,676","2,008,676.45","Industrials","FR0010533075","Nyse Euronext - Euronext Paris","France","EUR"
"ERF","EUROFINS SCIENTIFIC","Equity","0.13","422.60","4,738","2,002,279","2,002,278.80","Health Care","FR0000038259","Nyse Euronext - Euronext Paris","France","EUR"
"PSM","PROSIEBEN SAT.1 MEDIA N","Equity","0.13","21.07","94,234","1,985,510","1,985,510.38","Communication","DE000PSM7770","Xetra","Germany","EUR"
"G1A","GEA GROUP AG","Equity","0.13","26.91","72,983","1,963,973","1,963,972.53","Industrials","DE0006602006","Xetra","Germany","EUR"
"IPN","IPSEN","Equity","0.12","125.30","15,164","1,900,049","1,900,049.20","Health Care","FR0010259150","Nyse Euronext - Euronext Paris","France","EUR"
"VOW","VOLKSWAGEN AG","Equity","0.12","143.50","13,111","1,881,429","1,881,428.50","Consumer Discretionary","DE0007664005","Xetra","Germany","EUR"
"EVK","EVONIK INDUSTRIES AG","Equity","0.12","27.94","66,226","1,850,354","1,850,354.44","Materials","DE000EVNK013","Xetra","Germany","EUR"
"UTDI","UNITED INTERNET AG","Equity","0.12","37.54","49,215","1,847,531","1,847,531.10","Communication","DE0005089031","Xetra","Germany","EUR"
"ENG","ENAGAS SA","Equity","0.12","22.78","79,794","1,817,707","1,817,707.32","Energy","ES0130960018","Bolsa De Madrid","Spain","EUR"
"LHA","DEUTSCHE LUFTHANSA AG","Equity","0.12","18.95","95,499","1,809,229","1,809,228.55","Industrials","DE0008232125","Xetra","Germany","EUR"
"SRT3","SARTORIUS PREF AG","Equity","0.12","125.40","14,387","1,804,130","1,804,129.80","Health Care","DE0007165631","Xetra","Germany","EUR"
"PRY","PRYSMIAN","Equity","0.11","18.38","95,425","1,753,912","1,753,911.50","Industrials","IT0004176001","Borsa Italiana","Italy","EUR"
"VOE","VOESTALPINE AG","Equity","0.11","37.00","46,488","1,720,056","1,720,056.00","Materials","AT0000937503","Wiener Boerse Ag","Austria","EUR"
"NRE1V","NOKIAN RENKAAT OYJ","Equity","0.11","33.46","49,457","1,654,831","1,654,831.22","Consumer Discretionary","FI0009005318","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
"ING","INGENICO GROUP SA","Equity","0.11","68.50","24,067","1,648,590","1,648,589.50","Information Technology","FR0000125346","Nyse Euronext - Euronext Paris","France","EUR"
"IAG","INTERNATIONAL AIRLINES GROUP SA","Equity","0.10","6.65","245,882","1,635,607","1,635,607.06","Industrials","ES0177542018","Bolsa De Madrid","Spain","EUR"
"BOSS","HUGO BOSS N AG","Equity","0.10","61.12","26,386","1,612,712","1,612,712.32","Consumer Discretionary","DE000A1PHFF7","Xetra","Germany","EUR"
"LDO","LEONARDO FINMECCANICA SPA","Equity","0.10","10.28","154,827","1,591,622","1,591,621.56","Industrials","IT0003856405","Borsa Italiana","Italy","EUR"
"ZAL","ZALANDO","Equity","0.10","34.19","45,026","1,539,439","1,539,438.94","Consumer Discretionary","DE000ZAL1111","Xetra","Germany","EUR"
"BKIA","BANKIA SA","Equity","0.10","3.13","490,743","1,537,007","1,537,007.08","Financials","ES0113307062","Bolsa De Madrid","Spain","EUR"
"CPR","DAVIDE CAMPARI MILANO","Equity","0.10","6.63","231,706","1,536,211","1,536,210.78","Consumer Staples","IT0005252207","Borsa Italiana","Italy","EUR"
"AM","DASSAULT AVIATION S.A.","Equity","0.10","1,456.00","1,055","1,536,080","1,536,080.00","Industrials","FR0000121725","Nyse Euronext - Euronext Paris","France","EUR"
"ETL","EUTELSAT COMMUNICATIONS","Equity","0.10","22.13","68,607","1,518,273","1,518,272.91","Communication","FR0010221234","Nyse Euronext - Euronext Paris","France","EUR"
"RBI","RAIFFEISEN BANK INTERNATIONAL AG","Equity","0.10","25.24","59,818","1,509,806","1,509,806.32","Financials","AT0000606306","Wiener Boerse Ag","Austria","EUR"
"BMW3","BMW PREF AG","Equity","0.09","65.50","22,433","1,469,362","1,469,361.50","Consumer Discretionary","DE0005190037","Xetra","Germany","EUR"
"AMUN","AMUNDI SA","Equity","0.09","60.60","24,115","1,461,369","1,461,369.00","Financials","FR0004125920","Nyse Euronext - Euronext Paris","France","EUR"
"A5G","AIB GROUP","Equity","0.09","4.42","324,978","1,437,703","1,437,702.67","Financials","IE00BF0L3536","Irish Stock Exchange - All Market","Ireland","EUR"
"AND","ANDRITZ AG","Equity","0.09","47.56","30,172","1,434,980","1,434,980.32","Industrials","AT0000730007","Wiener Boerse Ag","Austria","EUR"
"SDF","K+S AG","Equity","0.09","17.99","79,676","1,433,371","1,433,371.24","Materials","DE000KSAG888","Xetra","Germany","EUR"
"RXL","REXEL SA","Equity","0.09","11.65","122,431","1,426,321","1,426,321.15","Industrials","FR0010451203","Nyse Euronext - Euronext Paris","France","EUR"
"PUM","PUMA","Equity","0.09","420.00","3,367","1,414,140","1,414,140.00","Consumer Discretionary","DE0006969603","Xetra","Germany","EUR"
"CNP","CNP ASSURANCES SA","Equity","0.09","19.62","71,339","1,399,671","1,399,671.18","Financials","FR0000120222","Nyse Euronext - Euronext Paris","France","EUR"
"KGX","KION GROUP AG","Equity","0.09","48.27","28,754","1,387,956","1,387,955.58","Industrials","DE000KGX8881","Xetra","Germany","EUR"
"PROX","PROXIMUS NV","Equity","0.09","22.38","61,925","1,385,882","1,385,881.50","Communication","BE0003810273","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"BOL","BOLLORE SA","Equity","0.09","3.72","364,652","1,355,047","1,355,046.83","Industrials","FR0000039299","Nyse Euronext - Euronext Paris","France","EUR"
"DHER","DELIVERY HERO","Equity","0.09","35.92","37,280","1,339,098","1,339,097.60","Consumer Discretionary","DE000A2E4K43","Xetra","Germany","EUR"
"METSO","METSO","Equity","0.09","29.28","45,582","1,334,641","1,334,640.96","Industrials","FI0009007835","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
"OSR","OSRAM LICHT N AG","Equity","0.09","33.60","39,720","1,334,592","1,334,592.00","Industrials","DE000LED4000","Xetra","Germany","EUR"
"EO","FAURECIA SA","Equity","0.08","43.74","30,457","1,332,189","1,332,189.18","Consumer Discretionary","FR0000121147","Nyse Euronext - Euronext Paris","France","EUR"
"ORNBV","ORION CLASS B","Equity","0.08","31.52","42,129","1,327,906","1,327,906.08","Health Care","FI0009014377","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
"FPE3","FUCHS PETROLUB PREF","Equity","0.08","46.06","28,790","1,326,067","1,326,067.40","Materials","DE0005790430","Xetra","Germany","EUR"
"PST","POSTE ITALIANE","Equity","0.08","6.30","210,495","1,325,277","1,325,276.52","Financials","IT0003796171","Borsa Italiana","Italy","EUR"
"COV","COVIVIO SA","Equity","0.08","86.90","15,145","1,316,101","1,316,100.50","Real Estate","FR0000064578","Nyse Euronext - Euronext Paris","France","EUR"
"MAN","MAN","Equity","0.08","91.55","14,336","1,312,461","1,312,460.80","Industrials","DE0005937007","Xetra","Germany","EUR"
"MF","WENDEL","Equity","0.08","113.90","11,518","1,311,900","1,311,900.20","Financials","FR0000121204","Nyse Euronext - Euronext Paris","France","EUR"
"SK","SEB SA","Equity","0.08","141.30","9,219","1,302,645","1,302,644.70","Consumer Discretionary","FR0000121709","Nyse Euronext - Euronext Paris","France","EUR"
"REC","RECORDATI S.P.A.","Equity","0.08","29.17","42,263","1,232,812","1,232,811.71","Health Care","IT0003828271","Borsa Italiana","Italy","EUR"
"RF","EURAZEO","Equity","0.08","64.50","18,696","1,205,892","1,205,892.00","Financials","FR0000121121","Nyse Euronext - Euronext Paris","France","EUR"
"COLR","ETABLISSEMENTEN FRANZ COLRUYT NV","Equity","0.08","49.97","23,978","1,198,181","1,198,180.66","Consumer Staples","BE0974256852","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"VPK","KONINKLIJKE VOPAK NV","Equity","0.08","41.29","28,773","1,188,037","1,188,037.17","Energy","NL0009432491","Euronext Amsterdam","Netherlands","EUR"
"JMT","JERONIMO MARTINS SGPS S/A","Equity","0.08","11.35","104,418","1,185,144","1,185,144.30","Consumer Staples","PTJMT0AE0001","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"O2D","TELEFONICA DEUTSCHLAND HOLDING AG","Equity","0.08","3.70","320,428","1,184,302","1,184,301.89","Communication","DE000A1J5RX9","Xetra","Germany","EUR"
"CSSE","CASH COLLATERAL EUR CSFBI","Cash Collateral and Margins","0.08","100.00","1,181,503","1,181,503","1,181,503.00","Cash and/or Derivatives","-","-","European Union","EUR"
"ILD","ILIAD SA","Equity","0.08","111.10","10,612","1,178,993","1,178,993.20","Communication","FR0004035913","Nyse Euronext - Euronext Paris","France","EUR"
"MAP","MAPFRE SA","Equity","0.07","2.58","454,185","1,171,797","1,171,797.30","Financials","ES0124244E34","Bolsa De Madrid","Spain","EUR"
"SPR","AXEL SPRINGER","Equity","0.07","58.40","19,676","1,149,078","1,149,078.40","Communication","DE0005501357","Xetra","Germany","EUR"
"FRA","FRAPORT FRANKFURT AIRPORT SERVICES","Equity","0.07","67.38","16,698","1,125,111","1,125,111.24","Industrials","DE0005773303","Xetra","Germany","EUR"
"TITR","TELECOM ITALIA SAVING","Equity","0.07","0.44","2,475,500","1,098,627","1,098,626.90","Communication","IT0003497176","Borsa Italiana","Italy","EUR"
"ICAD","ICADE REIT SA","Equity","0.07","74.90","14,454","1,082,605","1,082,604.60","Real Estate","FR0000035081","Nyse Euronext - Euronext Paris","France","EUR"
"BIM","BIOMERIEUX SA","Equity","0.07","64.80","16,478","1,067,774","1,067,774.40","Health Care","FR0013280286","Nyse Euronext - Euronext Paris","France","EUR"
"HOT","HOCHTIEF AG","Equity","0.07","134.20","7,621","1,022,738","1,022,738.20","Industrials","DE0006070006","Xetra","Germany","EUR"
"PIRC","PIRELLI & C","Equity","0.06","6.24","162,227","1,012,621","1,012,620.93","Consumer Discretionary","IT0005278236","Borsa Italiana","Italy","EUR"
"TNET","TELENET GROUP HOLDING NV","Equity","0.06","48.00","20,916","1,003,968","1,003,968.00","Communication","BE0003826436","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"B4B","METRO AG","Equity","0.06","13.18","74,494","981,831","981,830.92","Consumer Staples","DE000BFB0019","Xetra","Germany","EUR"
"CO","CASINO GUICHARD PERRACHON SA","Equity","0.06","41.40","22,957","950,420","950,419.80","Consumer Staples","FR0000125585","Nyse Euronext - Euronext Paris","France","EUR"
"DEC","JCDECAUX SA","Equity","0.06","29.82","31,683","944,787","944,787.06","Communication","FR0000077919","Nyse Euronext - Euronext Paris","France","EUR"
"RCO","REMY COINTREAU SA","Equity","0.06","103.10","9,119","940,169","940,168.90","Consumer Staples","FR0000130395","Nyse Euronext - Euronext Paris","France","EUR"
"SGRE","SIEMENS GAMESA RENEWABLE ENERGY SA","Equity","0.06","9.91","94,073","932,452","932,451.58","Industrials","ES0143416115","Bolsa De Madrid","Spain","EUR"
"RRTL","RTL GROUP SA","Equity","0.06","59.25","15,642","926,789","926,788.50","Communication","LU0061462528","Deutsche Boerse Xetra","Germany","EUR"
"BB","BIC SA","Equity","0.06","75.60","11,506","869,854","869,853.60","Industrials","FR0000120966","Nyse Euronext - Euronext Paris","France","EUR"
"DRI","1&1 DRILLISCH AG","Equity","0.05","39.00","21,229","827,931","827,931.00","Communication","DE0005545503","Xetra","Germany","EUR"
"NK","IMERYS SA","Equity","0.05","57.75","13,820","798,105","798,105.00","Materials","FR0000120859","Nyse Euronext - Euronext Paris","France","EUR"
"RY4C","RYANAIR HOLDINGS PLC","Equity","0.05","11.58","65,987","764,129","764,129.46","Industrials","IE00BYTBXV33","Irish Stock Exchange - All Market","Ireland","EUR"
"SHA","SCHAEFFLER PREF AG","Equity","0.04","10.07","66,863","673,645","673,644.72","Consumer Discretionary","DE000SHA0159","Xetra","Germany","EUR"
"USD","USD CASH","Cash","0.03","86.73","548,815","476,009","476,009.00","Cash and/or Derivatives","-","-","United States","USD"
"GBP","GBP CASH","Cash","0.01","113.92","161,393","183,853","183,852.84","Cash and/or Derivatives","-","-","United Kingdom","GBP"
"VGZ8","EURO STOXX 50 DEC 18","Futures","0.00","3,233.00","511","0","16,520,630.00","Cash and/or Derivatives","DE000C0NSER7","Eurex Deutschland","European Union","EUR"
 
