iShares Core MSCI Europe ETF
Inception Date,"Jun 10, 2014"
Fund Holdings as of,"Oct 17, 2018"
Total Net Assets,"2,529,435,894.14"
Shares Outstanding,"55,900,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"JEN","JENOPTIK N AG","Equity","0.02","32.17","15,103.00","485,822.81","485,822.81","Information Technology","BGJVB13","DE000A2NB601","Xetra","Germany","USD","EUR","0.87"
"AZA","AVANZA BANK HOLDING","Equity","0.02","51.07","9,437.00","481,970.11","481,970.11","Financials","4408752","SE0000170110","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"PSG","PROSEGUR S.A. COMPANIA DE SEGURIDA","Equity","0.02","5.42","88,453.00","479,314.87","479,314.87","Industrials","B8CLHY9","ES0175438003","Bolsa De Madrid","Spain","USD","EUR","0.87"
"MAS","MASMOVIL IBERCOM SA","Equity","0.02","126.36","3,790.00","478,916.98","478,916.98","Communication","B7VY4L8","ES0184696013","Bolsa De Madrid","Spain","USD","EUR","0.87"
"ONTEX","ONTEX GROUP NV","Equity","0.02","20.29","23,537.00","477,610.92","477,610.92","Consumer Staples","BNBNNH6","BE0974276082","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"GIL","DMG MORI AG","Equity","0.02","51.88","9,193.00","476,958.12","476,958.12","Industrials","5753398","DE0005878003","Xetra","Germany","USD","EUR","0.87"
"INH","INDUS HOLDING AG","Equity","0.02","56.03","8,465.00","474,322.48","474,322.48","Industrials","4943510","DE0006200108","Xetra","Germany","USD","EUR","0.87"
"SVS","SAVILLS PLC","Equity","0.02","9.84","48,102.00","473,512.87","473,512.87","Real Estate","B135BJ4","GB00B135BJ46","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SOI","SOITEC SA","Equity","0.02","72.98","6,476.00","472,629.72","472,629.72","Information Technology","BZ6T5C2","FR0013227113","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"KAZ","KAZ MINERALS PLC PLC","Equity","0.02","6.48","72,792.00","471,715.13","471,715.13","Materials","B0HZPV3","GB00B0HZPV38","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"CLIN","CLINIGEN GROUP PLC","Equity","0.02","11.43","41,258.00","471,708.78","471,708.78","Health Care","B89J241","GB00B89J2419","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"TIP","TAMBURI INVESTMENT PARTNERS S.P.A.","Equity","0.02","6.74","69,886.00","471,364.12","471,364.12","Financials","B0NN179","IT0003153621","Borsa Italiana","Italy","USD","EUR","0.87"
"USD","USD CASH","Cash","0.02","100.00","470,292.00","470,291.74","470,291.74","Cash and/or Derivatives","-","-","-","United States","USD","USD","1.00"
"DHG","DALATA HOTEL GROUP PLC","Equity","0.02","6.74","69,482.00","468,639.24","468,639.24","Consumer Discretionary","BJMZDW8","IE00BJMZDW83","Irish Stock Exchange - All Market","Ireland","USD","EUR","0.87"
"EURN","EURONAV NV","Equity","0.02","9.18","50,798.00","466,490.57","466,490.57","Energy","B04M8J6","BE0003816338","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"AZM","AZIMUT HOLDING S.P.A.","Equity","0.02","13.92","33,384.00","464,575.30","464,575.30","Financials","B019M65","IT0003261697","Borsa Italiana","Italy","USD","EUR","0.87"
"MDC","MEDICLINIC INTERNATIONAL PLC","Equity","0.02","5.17","89,711.00","464,236.12","464,236.12","Health Care","B8HX8Z8","GB00B8HX8Z88","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"RHK","RHOEN KLINIKUM AG","Equity","0.02","25.25","18,351.00","463,355.50","463,355.50","Health Care","4717629","DE0007042301","Xetra","Germany","USD","EUR","0.87"
"ECMPA","EUROCOMMERCIAL PROPERTIES DUTCH CE","Equity","0.02","35.76","12,940.00","462,792.75","462,792.75","Real Estate","4798271","NL0000288876","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"KLED","KUNGSLEDEN","Equity","0.02","7.31","63,309.00","462,865.73","462,865.73","Real Estate","B12W4C0","SE0000549412","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"SAX","STROEER SE","Equity","0.02","52.55","8,747.00","459,667.63","459,667.63","Communication","B3S3S52","DE0007493991","Xetra","Germany","USD","EUR","0.87"
"KIE","KIER GROUP PLC","Equity","0.02","11.99","38,336.00","459,700.09","459,700.09","Industrials","0491563","GB0004915632","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ASHM","ASHMORE GROUP PLC","Equity","0.02","4.67","98,407.00","459,088.02","459,088.02","Financials","B132NW2","GB00B132NW22","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"GCC","C C GROUP PLC","Equity","0.02","3.82","119,961.00","458,494.45","458,494.45","Consumer Staples","B011Y09","IE00B010DT83","Irish Stock Exchange - All Market","Ireland","USD","EUR","0.87"
"BKW","BKW N AG","Equity","0.02","60.75","7,533.00","457,649.39","457,649.39","Utilities","B76D410","CH0130293662","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"NEO","NEOPOST SA","Equity","0.02","32.47","14,089.00","457,428.58","457,428.58","Information Technology","5617096","FR0000120560","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"NCC B","NCC B","Equity","0.02","15.56","29,383.00","457,222.06","457,222.06","Industrials","4645742","SE0000117970","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"SXX","SIRIUS MINERALS PLC","Equity","0.02","0.33","1,384,646.00","457,194.55","457,194.55","Materials","B0DG3H2","GB00B0DG3H29","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"MOZN","MOBILEZONE HOLDING","Equity","0.02","11.18","40,676.00","454,892.55","454,892.55","Consumer Discretionary","BWWYWC9","CH0276837694","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"CGG","CGG SA","Equity","0.02","2.55","178,142.00","453,909.29","453,909.29","Energy","BYVFMG1","FR0013181864","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"CEY","CENTAMIN PLC","Equity","0.02","1.39","325,455.00","451,817.40","451,817.40","Materials","B5TT187","JE00B5TT1872","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SSAB B","SSAB CLASS B","Equity","0.02","3.82","117,746.00","449,702.38","449,702.38","Materials","B17H3F6","SE0000120669","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"TKA","TELEKOM AUSTRIA AG","Equity","0.02","7.71","58,308.00","449,743.34","449,743.34","Communication","4635088","AT0000720008","Wiener Boerse Ag","Austria","USD","EUR","0.87"
"KEMIRA","KEMIRA","Equity","0.02","12.52","35,879.00","449,242.29","449,242.29","Materials","4513612","FI0009004824","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"DFDS","DFDS","Equity","0.02","46.36","9,680.00","448,774.91","448,774.91","Industrials","BYSS4Q7","DK0060655629","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"KRN","KRONES AG","Equity","0.02","100.19","4,473.00","448,155.93","448,155.93","Industrials","5523881","DE0006335003","Xetra","Germany","USD","EUR","0.87"
"IMA","INDUSTRIA MACCHINE AUTOMATICHE","Equity","0.02","71.31","6,267.00","446,899.50","446,899.50","Industrials","4557999","IT0001049623","Borsa Italiana","Italy","USD","EUR","0.87"
"PFV","PFEIFFER VACUUM TECHNOLOGY AG","Equity","0.02","139.62","3,198.00","446,511.94","446,511.94","Industrials","5499238","DE0006916604","Xetra","Germany","USD","EUR","0.87"
"COK","CANCOM","Equity","0.02","39.89","11,192.00","446,472.05","446,472.05","Information Technology","5772627","DE0005419105","Xetra","Germany","USD","EUR","0.87"
"EBRO","EBRO FOODS S.A.","Equity","0.02","20.11","22,122.00","444,816.96","444,816.96","Consumer Staples","5468324","ES0112501012","Bolsa De Madrid","Spain","USD","EUR","0.87"
"ZOT","ZARDOYA OTIS SA","Equity","0.02","7.05","62,945.00","443,780.46","443,780.46","Industrials","5770900","ES0184933812","Bolsa De Madrid","Spain","USD","EUR","0.87"
"HOME","NEINOR HOMES SA","Equity","0.02","17.23","25,727.00","443,149.45","443,149.45","Consumer Discretionary","BD9BPN2","ES0105251005","Bolsa De Madrid","Spain","USD","EUR","0.87"
"ADJ","ADO PROPERTIES","Equity","0.02","57.82","7,648.00","442,210.74","442,210.74","Real Estate","BYNXBZ5","LU1250154413","Xetra","Germany","USD","EUR","0.87"
"RENE","REN REDES ENERGETICAS NACIONAIS SA","Equity","0.02","2.75","160,016.00","440,563.19","440,563.19","Utilities","B233HR5","PTREL0AM0008","Nyse Euronext - Euronext Lisbon","Portugal","USD","EUR","0.87"
"FGP","FIRSTGROUP PLC","Equity","0.02","1.16","379,803.00","439,472.10","439,472.10","Industrials","0345217","GB0003452173","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"MELE","MELEXIS NV","Equity","0.02","74.83","5,850.00","437,734.76","437,734.76","Information Technology","7370063","BE0165385973","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"IMPN","IMPLENIA AG","Equity","0.02","57.98","7,538.00","437,068.06","437,068.06","Industrials","B10DQJ6","CH0023868554","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"EIG","EI GROUP PLC","Equity","0.02","2.16","201,928.00","436,539.34","436,539.34","Consumer Discretionary","B1L8B62","GB00B1L8B624","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"JM","JM","Equity","0.02","18.17","23,904.00","434,448.26","434,448.26","Consumer Discretionary","B142FZ8","SE0000806994","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"OUT1V","OUTOKUMPU","Equity","0.02","5.24","82,798.00","434,065.51","434,065.51","Materials","4665148","FI0009002422","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"GBF","BILFINGER","Equity","0.02","43.44","9,948.00","432,172.52","432,172.52","Industrials","5117381","DE0005909006","Xetra","Germany","USD","EUR","0.87"
"CASS","CATTOLICA ASS","Equity","0.02","8.08","53,500.00","432,396.60","432,396.60","Financials","4731027","IT0000784154","Borsa Italiana","Italy","USD","EUR","0.87"
"ALB","CORPORACION FINANCIERA ALBA SA","Equity","0.02","51.25","8,386.00","429,770.99","429,770.99","Financials","5730409","ES0117160111","Bolsa De Madrid","Spain","USD","EUR","0.87"
"ARBN","ARBONIA AG AG","Equity","0.02","13.66","31,465.00","429,867.92","429,867.92","Industrials","7132735","CH0110240600","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"BPOST","BPOST SA","Equity","0.02","15.40","27,838.00","428,800.18","428,800.18","Industrials","BBH7K66","BE0974268972","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"LNZ","LENZING AG","Equity","0.02","94.54","4,536.00","428,842.06","428,842.06","Materials","4512330","AT0000644505","Wiener Boerse Ag","Austria","USD","EUR","0.87"
"EVO","EVOLUTION GAMING GROUP","Equity","0.02","65.46","6,547.00","428,568.14","428,568.14","Consumer Discretionary","BWDBJ06","SE0006826046","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"STOB","STOBART GROUP LIMITED LTD","Equity","0.02","3.08","138,748.00","427,333.16","427,333.16","Energy","B03HDJ7","GB00B03HDJ73","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"HTG","HUNTING PLC","Equity","0.02","9.46","45,189.00","427,328.87","427,328.87","Energy","0447889","GB0004478896","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"RHIM","RHI MAGNESITA NV","Equity","0.02","52.22","8,171.00","426,696.03","426,696.03","Materials","BYZ2JR8","NL0012650360","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"CE","CREDITO EMILIANO","Equity","0.02","6.28","67,865.00","426,434.99","426,434.99","Financials","7135251","IT0003121677","Borsa Italiana","Italy","USD","EUR","0.87"
"IDR","INDRA SISTEMAS SA","Equity","0.02","10.33","41,276.00","426,398.91","426,398.91","Information Technology","4476210","ES0118594417","Bolsa De Madrid","Spain","USD","EUR","0.87"
"DEQ","DEUTSCHE EUROSHOP AG","Equity","0.02","31.68","13,449.00","426,105.55","426,105.55","Real Estate","4754972","DE0007480204","Xetra","Germany","USD","EUR","0.87"
"WHA","WERELDHAVE NV","Equity","0.02","35.36","12,009.00","424,649.97","424,649.97","Real Estate","4948623","NL0000289213","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"GFRD","GALLIFORD TRY PLC","Equity","0.02","11.72","36,248.00","424,664.46","424,664.46","Industrials","B3Y2J50","GB00B3Y2J508","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"PNL","POSTNL NV","Equity","0.02","2.95","143,928.00","424,147.21","424,147.21","Industrials","5481558","NL0009739416","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"NSI","NSI NV","Equity","0.02","39.89","10,632.00","424,132.49","424,132.49","Real Estate","BZBY737","NL0012365084","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"ANIM","ANIMA HOLDING","Equity","0.02","4.35","97,124.00","422,161.27","422,161.27","Financials","BLLJ381","IT0004998065","Borsa Italiana","Italy","USD","EUR","0.87"
"AGL","AUTOGRILL","Equity","0.02","9.98","42,255.00","421,897.03","421,897.03","Consumer Discretionary","5256206","IT0001137345","Borsa Italiana","Italy","USD","EUR","0.87"
"BGN","BANCA GENERALI S.P.A.","Equity","0.02","23.34","18,007.00","420,206.09","420,206.09","Financials","B1HKSV6","IT0001031084","Borsa Italiana","Italy","USD","EUR","0.87"
"BCHN","BURCKHARDT COMPRESSION HOLDING AG","Equity","0.02","351.42","1,195.00","419,944.59","419,944.59","Industrials","B176416","CH0025536027","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"FAE","FAES FARMA S.A.","Equity","0.02","4.42","94,352.00","417,183.34","417,183.34","Health Care","B1PQHS6","ES0134950F36","Bolsa De Madrid","Spain","USD","EUR","0.87"
"PAC","PAPELES Y CARTONES DE EUROPA S.A.","Equity","0.02","19.28","21,620.00","416,775.74","416,775.74","Materials","5496132","ES0168561019","Bolsa De Madrid","Spain","USD","EUR","0.87"
"ULE","ULTRA ELECTRONICS HOLDINGS PLC","Equity","0.02","18.85","22,047.00","415,526.20","415,526.20","Industrials","0912332","GB0009123323","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"UQA","UNIQA INSURANCE GROUP AG","Equity","0.02","9.39","43,825.00","411,298.19","411,298.19","Financials","4422332","AT0000821103","Wiener Boerse Ag","Austria","USD","EUR","0.87"
"AKSO","AKER SOLUTIONS","Equity","0.02","6.75","60,864.00","410,653.32","410,653.32","Energy","BQN1C50","NO0010716582","Oslo Bors Asa","Norway","USD","NOK","8.21"
"MNZS","MENZIES(JOHN) PLC","Equity","0.02","6.96","58,955.00","410,386.93","410,386.93","Consumer Discretionary","0579005","GB0005790059","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SSAB A","SSAB A","Equity","0.02","4.73","86,145.00","407,533.60","407,533.60","Materials","B17H0S8","SE0000171100","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"ELIOR","ELIOR GROUP SA","Equity","0.02","13.74","29,568.00","406,357.87","406,357.87","Consumer Discretionary","BN40H61","FR0011950732","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"LOG","LOGISTA CIA DE DISTRIBUCION INTEGR","Equity","0.02","24.17","16,810.00","406,227.64","406,227.64","Industrials","BP3QYZ2","ES0105027009","Bolsa De Madrid","Spain","USD","EUR","0.87"
"VCT","VICAT SA","Equity","0.02","54.93","7,386.00","405,687.41","405,687.41","Materials","5763201","FR0000031775","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"INTO","INTERVEST OFFICES & WAREHOUSES S.A","Equity","0.02","26.23","15,387.00","403,595.05","403,595.05","Real Estate","5633605","BE0003746600","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"CRST","CREST NICHOLSON HOLDINGS PLC","Equity","0.02","3.89","103,661.00","403,543.73","403,543.73","Consumer Discretionary","B8VZXT9","GB00B8VZXT93","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ESNT","ESSENTRA PLC","Equity","0.02","5.15","77,958.00","401,573.73","401,573.73","Materials","B074435","GB00B0744359","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ALCLS","CELLECTIS SA","Equity","0.02","27.90","14,222.00","396,813.57","396,813.57","Health Care","B1P76L5","FR0010425595","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"IPS","IPSOS SA","Equity","0.02","30.58","12,940.00","395,656.47","395,656.47","Communication","B188NJ2","FR0000073298","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"BMED","BANCA MEDIOLANUM","Equity","0.02","6.26","63,091.00","394,982.37","394,982.37","Financials","BYWP840","IT0004776628","Borsa Italiana","Italy","USD","EUR","0.87"
"FNAC","FNAC DARTY SA","Equity","0.02","66.93","5,863.00","392,403.25","392,403.25","Consumer Discretionary","B7VQL46","FR0011476928","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"BRW","BREWIN DOLPHIN HOLDINGS PLC","Equity","0.02","4.23","92,625.00","392,211.45","392,211.45","Financials","0176581","GB0001765816","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"C5H","CAIRN HOMES PLC","Equity","0.02","1.67","234,312.00","391,717.53","391,717.53","Consumer Discretionary","BF2NP06","IE00BWY4ZF18","Irish Stock Exchange - All Market","Ireland","USD","EUR","0.87"
"ELM","ELEMENTIS PLC","Equity","0.02","2.95","132,428.00","390,301.02","390,301.02","Materials","0241854","GB0002418548","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"NVG","THE NAVIGATOR COMPANY SA","Equity","0.02","4.86","79,860.00","388,370.61","388,370.61","Materials","7018556","PTPTI0AM0006","Nyse Euronext - Euronext Lisbon","Portugal","USD","EUR","0.87"
"HLAG","HAPAG LLOYD AG","Equity","0.02","38.53","10,066.00","387,858.97","387,858.97","Industrials","BYZTSW7","DE000HLAG475","Xetra","Germany","USD","EUR","0.87"
"SMP","ST. MODWEN PROPERTIES PLC","Equity","0.02","4.86","79,587.00","386,968.45","386,968.45","Real Estate","0729101","GB0007291015","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"PRSM","BLUE PRISM GROUP PLC","Equity","0.02","23.25","16,636.00","386,740.09","386,740.09","Information Technology","BYQ0HV1","GB00BYQ0HV16","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"RATO B","RATOS B","Equity","0.02","3.49","110,257.00","385,012.71","385,012.71","Financials","B130WD0","SE0000111940","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"ARCAD","ARCADIS N.V.","Equity","0.02","15.62","24,608.00","384,437.80","384,437.80","Industrials","5769209","NL0006237562","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"LRE","LAR ESPANA REAL ESTATE SA","Equity","0.02","9.77","39,205.00","382,855.90","382,855.90","Real Estate","BKJ95B3","ES0105015012","Bolsa De Madrid","Spain","USD","EUR","0.87"
"ENC","ENCE ENERGIA Y CELULOSA SA","Equity","0.02","8.68","44,005.00","381,785.12","381,785.12","Materials","B1W7BK2","ES0130625512","Bolsa De Madrid","Spain","USD","EUR","0.87"
"BONAV B","BONAVA CLASS B","Equity","0.02","12.30","30,996.00","381,217.56","381,217.56","Consumer Discretionary","BZBXJW7","SE0008091581","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"PAAL B","PER AARSLEFF HOLDING CLASS B","Equity","0.02","34.54","10,994.00","379,721.52","379,721.52","Industrials","BYMM001","DK0060700516","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"ESUR","ESURE GROUP HOLDINGS PLC","Equity","0.02","3.66","103,783.00","379,483.12","379,483.12","Financials","B8KJH56","GB00B8KJH563","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"MEL","MELIA HOTELS INTERNATIONAL SA","Equity","0.01","10.68","35,156.00","375,336.60","375,336.60","Consumer Discretionary","5738298","ES0176252718","Bolsa De Madrid","Spain","USD","EUR","0.87"
"SON","SONAE SA","Equity","0.01","0.96","388,368.00","374,558.67","374,558.67","Consumer Staples","5973992","PTSON0AM0001","Nyse Euronext - Euronext Lisbon","Portugal","USD","EUR","0.87"
"SBO","SCHOELLER-BLECKMANN OILFIELD EQUIP","Equity","0.01","98.17","3,801.00","373,158.21","373,158.21","Energy","7571305","AT0000946652","Wiener Boerse Ag","Austria","USD","EUR","0.87"
"AIXA","AIXTRON","Equity","0.01","11.44","32,520.00","372,014.81","372,014.81","Information Technology","5468346","DE000A0WMPJ6","Xetra","Germany","USD","EUR","0.87"
"MGAM","MORGAN ADVANCED MATERIALS PLC","Equity","0.01","3.81","97,417.00","371,303.61","371,303.61","Industrials","0602729","GB0006027295","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SNN","SANNE GROUP PLC","Equity","0.01","7.95","46,270.00","367,664.66","367,664.66","Financials","BVRZ8S8","JE00BVRZ8S85","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SFER","SALVATORE FERRAGAMO","Equity","0.01","22.14","16,576.00","367,032.50","367,032.50","Consumer Discretionary","B5VZ053","IT0004712375","Borsa Italiana","Italy","USD","EUR","0.87"
"SCYR","SACYR SA","Equity","0.01","2.48","147,696.00","366,796.27","366,796.27","Industrials","5504789","ES0182870214","Bolsa De Madrid","Spain","USD","EUR","0.87"
"NLFSK","NILFISK HOLDING","Equity","0.01","41.57","8,799.00","365,777.98","365,777.98","Industrials","BZ01ZR9","DK0060907293","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"ABCA","ABC ARBITRAGE S.A.","Equity","0.01","7.11","51,431.00","365,864.78","365,864.78","Financials","4121714","FR0004040608","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"LBK","LIBERBANK SA","Equity","0.01","0.49","730,123.00","361,130.19","361,130.19","Financials","BYWPFX8","ES0168675090","Bolsa De Madrid","Spain","USD","EUR","0.87"
"AR4","AURELIUS","Equity","0.01","47.64","7,488.00","356,727.53","356,727.53","Financials","B17NLM7","DE000A0JK2A8","Xetra","Germany","USD","EUR","0.87"
"KOA","KONGSBERG AUTOMOTIVE","Equity","0.01","1.01","350,808.00","354,867.60","354,867.60","Consumer Discretionary","B04VNK9","NO0003033102","Oslo Bors Asa","Norway","USD","NOK","8.21"
"LEO","LEONI N AG","Equity","0.01","37.84","9,300.00","351,910.32","351,910.32","Consumer Discretionary","5773255","DE0005408884","Xetra","Germany","USD","EUR","0.87"
"YIT","YIT","Equity","0.01","6.25","56,076.00","350,418.31","350,418.31","Industrials","B11BQV1","FI0009800643","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"TRE","TECNICAS REUNIDAS S.A.","Equity","0.01","27.35","12,722.00","347,920.93","347,920.93","Energy","B16FTB9","ES0178165017","Bolsa De Madrid","Spain","USD","EUR","0.87"
"GAM","GAM HOLDING AG","Equity","0.01","7.71","44,914.00","346,171.07","346,171.07","Financials","B1WHVV3","CH0102659627","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"ENAV","ENAV SPA","Equity","0.01","4.56","75,871.00","346,052.96","346,052.96","Industrials","BD0CRV6","IT0005176406","Borsa Italiana","Italy","USD","EUR","0.87"
"BETS B","BETSSON CLASS B","Equity","0.01","7.45","46,404.00","345,904.71","345,904.71","Consumer Discretionary","BDZVKH5","SE0011089259","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"BNS","BENI STABILI REIT","Equity","0.01","0.85","404,860.00","342,618.97","342,618.97","Real Estate","5808135","IT0001389631","Borsa Italiana","Italy","USD","EUR","0.87"
"BGEO","BANK OF GEORGIA GROUP PLC","Equity","0.01","22.36","15,198.00","339,777.05","339,777.05","Financials","BF4HYT8","GB00BF4HYT85","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"MS","MEDIASET","Equity","0.01","3.11","109,076.00","339,424.01","339,424.01","Communication","5077946","IT0001063210","Borsa Italiana","Italy","USD","EUR","0.87"
"SZU","SUEDZUCKER AG","Equity","0.01","15.41","22,005.00","339,078.93","339,078.93","Consumer Staples","5784462","DE0007297004","Xetra","Germany","USD","EUR","0.87"
"PFD","PREMIER FOODS PLC","Equity","0.01","0.53","640,065.00","336,264.55","336,264.55","Consumer Staples","B7N0K05","GB00B7N0K053","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"TALK","TALKTALK TELECOM GROUP PLC","Equity","0.01","1.59","211,488.00","335,544.15","335,544.15","Communication","B4YCDF5","GB00B4YCDF59","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"OXIG","OXFORD INSTRUMENTS PLC","Equity","0.01","13.00","25,601.00","332,881.10","332,881.10","Information Technology","0665045","GB0006650450","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"BRG","BORREGAARD","Equity","0.01","9.93","33,398.00","331,739.23","331,739.23","Materials","B8B6WX9","NO0010657505","Oslo Bors Asa","Norway","USD","NOK","8.21"
"MARS","MARSTONS PLC","Equity","0.01","1.31","253,404.00","331,323.12","331,323.12","Consumer Discretionary","B1JQDM8","GB00B1JQDM80","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"COPN","COSMO PHARMACEUTICALS NV","Equity","0.01","122.92","2,690.00","330,643.29","330,643.29","Health Care","BYYLS68","NL0011832936","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"MDM","MAISONS DU MONDE SA","Equity","0.01","25.13","13,142.00","330,315.10","330,315.10","Consumer Discretionary","BYY8LS2","FR0013153541","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"ZO1","ZOOPLUS AG","Equity","0.01","165.91","1,988.00","329,828.10","329,828.10","Consumer Discretionary","B2R9XL5","DE0005111702","Xetra","Germany","USD","EUR","0.87"
"BOI","BOIRON SA","Equity","0.01","67.91","4,846.00","329,085.83","329,085.83","Health Care","7622043","FR0000061129","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"SRS","SARAS S.P.A.","Equity","0.01","2.02","163,126.00","328,945.14","328,945.14","Energy","B04F679","IT0000433307","Borsa Italiana","Italy","USD","EUR","0.87"
"TEP","TELECOM PLUS PLC","Equity","0.01","14.84","22,164.00","328,945.23","328,945.23","Utilities","0879471","GB0008794710","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SBO","SELVAAG BOLIG ASA","Equity","0.01","4.63","70,632.00","327,117.57","327,117.57","Real Estate","B4V6DD8","NO0010612450","Oslo Bors Asa","Norway","USD","NOK","8.21"
"COFA","COFACE SA","Equity","0.01","8.58","38,051.00","326,399.50","326,399.50","Financials","BNFWV75","FR0010667147","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"SPD","SPORTS DIRECT INTERNATIONAL PLC","Equity","0.01","4.12","78,898.00","325,381.35","325,381.35","Consumer Discretionary","B1QH8P2","GB00B1QH8P22","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SPNO","SPAR NORD BANK","Equity","0.01","8.55","38,038.00","325,068.41","325,068.41","Financials","B14LS01","DK0060036564","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"PGS","PETROLEUM GEO SERVICES","Equity","0.01","3.85","83,944.00","322,780.87","322,780.87","Energy","B1L7YL5","NO0010199151","Oslo Bors Asa","Norway","USD","NOK","8.21"
"JPFFT","CASH COLLATERAL GBP JPFFT","Cash Collateral and Margins","0.01","131.34","245,000.00","321,783.00","321,783.00","Cash and/or Derivatives","-","-","-","United Kingdom","USD","GBP","0.76"
"ITE","ITE GROUP PLC","Equity","0.01","0.83","387,955.00","321,010.26","321,010.26","Communication","0252050","GB0002520509","London Stock Exchange","United Kingdom","USD","GBP","0.76"
