Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"EMR","EMERSON ELECTRIC","Equity","0.18","74.00","50,568.00","3,742,032.00","3,742,032.00","Industrials","US2910111044","New York Stock Exchange Inc.","United States","USD"
"D","DOMINION ENERGY INC","Equity","0.18","72.30","51,565.00","3,728,149.50","3,728,149.50","Utilities","US25746U1097","New York Stock Exchange Inc.","United States","USD"
"DE","DEERE","Equity","0.18","151.64","24,531.00","3,719,880.84","3,719,880.84","Industrials","US2441991054","New York Stock Exchange Inc.","United States","USD"
"HUM","HUMANA INC","Equity","0.17","328.08","11,234.00","3,685,650.72","3,685,650.72","Health Care","US4448591028","New York Stock Exchange Inc.","United States","USD"
"PX","PRAXAIR INC","Equity","0.17","159.79","23,020.00","3,678,365.80","3,678,365.80","Materials","US74005P1049","New York Stock Exchange Inc.","United States","USD"
"ZTS","ZOETIS INC CLASS A","Equity","0.17","92.79","39,019.00","3,620,573.01","3,620,573.01","Health Care","US98978V1035","New York Stock Exchange Inc.","United States","USD"
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Equity","0.17","106.79","33,642.00","3,592,629.18","3,592,629.18","Real Estate","US22822V1017","New York Stock Exchange Inc.","United States","USD"
"VLO","VALERO ENERGY CORP","Equity","0.17","103.74","34,602.00","3,589,611.48","3,589,611.48","Energy","US91913Y1001","New York Stock Exchange Inc.","United States","USD"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Equity","0.17","73.99","47,614.00","3,522,959.86","3,522,959.86","Information Technology","US1924461023","NASDAQ","United States","USD"
"SO","SOUTHERN","Equity","0.17","44.31","79,315.00","3,514,447.65","3,514,447.65","Utilities","US8425871071","New York Stock Exchange Inc.","United States","USD"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Equity","0.17","49.62","70,721.00","3,509,176.02","3,509,176.02","Financials","US0268747849","New York Stock Exchange Inc.","United States","USD"
"COF","CAPITAL ONE FINANCIAL CORP","Equity","0.17","91.48","38,299.00","3,503,592.52","3,503,592.52","Financials","US14040H1059","New York Stock Exchange Inc.","United States","USD"
"ICE","INTERCONTINENTAL EXCHANGE INC","Equity","0.16","73.57","46,440.00","3,416,590.80","3,416,590.80","Financials","US45866F1049","New York Stock Exchange Inc.","United States","USD"
"TGT","TARGET CORP","Equity","0.16","84.42","40,329.00","3,404,574.18","3,404,574.18","Consumer Discretionary","US87612E1064","New York Stock Exchange Inc.","United States","USD"
"EXC","EXELON CORP","Equity","0.16","42.99","78,138.00","3,359,152.62","3,359,152.62","Utilities","US30161N1019","New York Stock Exchange Inc.","United States","USD"
"MMC","MARSH & MCLENNAN INC","Equity","0.16","80.91","41,487.00","3,356,713.17","3,356,713.17","Financials","US5717481023","New York Stock Exchange Inc.","United States","USD"
"PRU","PRUDENTIAL FINANCIAL INC","Equity","0.16","99.70","33,507.00","3,340,647.90","3,340,647.90","Financials","US7443201022","New York Stock Exchange Inc.","United States","USD"
"ITW","ILLINOIS TOOL INC","Equity","0.16","132.01","25,242.00","3,332,196.42","3,332,196.42","Industrials","US4523081093","New York Stock Exchange Inc.","United States","USD"
"PGR","PROGRESSIVE CORP","Equity","0.15","70.63","45,685.00","3,226,731.55","3,226,731.55","Financials","US7433151039","New York Stock Exchange Inc.","United States","USD"
"GM","GENERAL MOTORS","Equity","0.15","31.93","100,875.00","3,220,938.75","3,220,938.75","Consumer Discretionary","US37045V1008","New York Stock Exchange Inc.","United States","USD"
"CM","CANADIAN IMPERIAL BANK OF COMMERCE","Equity","0.15","89.61","35,923.00","3,218,939.49","3,218,939.49","Financials","CA1360691010","Toronto Stock Exchange","Canada","CAD"
"PLD","PROLOGIS REIT INC","Equity","0.15","62.86","50,214.00","3,156,452.04","3,156,452.04","Real Estate","US74340W1036","New York Stock Exchange Inc.","United States","USD"
"HCA","HCA HEALTHCARE INC","Equity","0.15","136.47","23,046.00","3,145,087.62","3,145,087.62","Health Care","US40412C1018","New York Stock Exchange Inc.","United States","USD"
"WM","WASTE MANAGEMENT INC","Equity","0.15","90.14","34,855.00","3,141,829.70","3,141,829.70","Industrials","US94106L1098","New York Stock Exchange Inc.","United States","USD"
"HPQ","HP INC","Equity","0.15","23.87","131,110.00","3,129,595.70","3,129,595.70","Information Technology","US40434L1052","New York Stock Exchange Inc.","United States","USD"
"STZ","CONSTELLATION BRANDS INC CLASS A","Equity","0.15","227.20","13,762.00","3,126,726.40","3,126,726.40","Consumer Staples","US21036P1084","New York Stock Exchange Inc.","United States","USD"
"MET","METLIFE INC","Equity","0.15","44.66","69,739.00","3,114,543.74","3,114,543.74","Financials","US59156R1086","New York Stock Exchange Inc.","United States","USD"
"KMB","KIMBERLY CLARK CORP","Equity","0.15","108.82","28,167.00","3,065,132.94","3,065,132.94","Consumer Staples","US4943681035","New York Stock Exchange Inc.","United States","USD"
"ECL","ECOLAB INC","Equity","0.14","148.52","20,597.00","3,059,066.44","3,059,066.44","Materials","US2788651006","New York Stock Exchange Inc.","United States","USD"
"BBT","BB AND T CORP","Equity","0.14","47.71","63,436.00","3,026,531.56","3,026,531.56","Financials","US0549371070","New York Stock Exchange Inc.","United States","USD"
"BAX","BAXTER INTERNATIONAL INC","Equity","0.14","72.44","41,647.00","3,016,908.68","3,016,908.68","Health Care","US0718131099","New York Stock Exchange Inc.","United States","USD"
"AON","AON PLC CLASS A","Equity","0.14","150.46","19,666.00","2,958,946.36","2,958,946.36","Financials","GB00B5BT0K07","New York Stock Exchange Inc.","United States","USD"
"AEP","AMERICAN ELECTRIC POWER INC","Equity","0.14","71.72","40,829.00","2,928,255.88","2,928,255.88","Utilities","US0255371017","New York Stock Exchange Inc.","United States","USD"
"NTR","NUTRIEN LTD","Equity","0.14","55.73","51,880.00","2,891,332.03","2,891,332.03","Materials","CA67077M1086","Toronto Stock Exchange","Canada","CAD"
