iShares Core MSCI Pacific ETF
Inception Date,"Jun 10, 2014"
Fund Holdings as of,"Oct 16, 2018"
Total Net Assets,"845,843,699.09"
Shares Outstanding,"15,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"27","GALAXY ENTERTAINMENT GROUP LTD","Equity","0.21","5.73","306,000.00","1,753,201.26","1,753,201.26","Consumer Discretionary","6465874","HK0027032686","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"5411","JFE HOLDINGS INC","Equity","0.20","22.64","76,500.00","1,731,927.55","1,731,927.55","Materials","6543792","JP3386030005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8028","FAMILYMART UNY HOLDINGS LTD","Equity","0.20","112.82","15,300.00","1,726,132.87","1,726,132.87","Consumer Staples","6331276","JP3802600001","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8601","DAIWA SECURITIES GROUP INC","Equity","0.20","5.89","290,700.00","1,712,102.93","1,712,102.93","Financials","6251448","JP3502200003","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"4188","MITSUBISHI CHEMICAL CORP","Equity","0.20","8.57","198,900.00","1,704,603.93","1,704,603.93","Materials","B0JQTJ0","JP3897700005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"GMG","GOODMAN GROUP UNITS LTD","Equity","0.20","7.09","240,099.00","1,702,708.40","1,702,708.40","Real Estate","B03FYZ4","AU000000GMG2","Asx - All Markets","Australia","USD","AUD","1.40"
"7733","OLYMPUS CORP","Equity","0.20","36.67","45,900.00","1,683,184.07","1,683,184.07","Health Care","6658801","JP3201200007","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8308","RESONA HOLDINGS INC","Equity","0.20","5.33","315,400.00","1,681,346.34","1,681,346.34","Financials","6421553","JP3500610005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"SUN","SUNCORP GROUP LTD","Equity","0.20","9.86","168,597.00","1,662,346.02","1,662,346.02","Financials","6585084","AU000000SUN6","Asx - All Markets","Australia","USD","AUD","1.40"
"ALL","ARISTOCRAT LEISURE LTD","Equity","0.20","20.72","79,924.00","1,655,912.43","1,655,912.43","Consumer Discretionary","6253983","AU000000ALL7","Asx - All Markets","Australia","USD","AUD","1.40"
"BXB","BRAMBLES LTD","Equity","0.20","7.38","224,147.00","1,655,147.96","1,655,147.96","Industrials","B1FJ0C0","AU000000BXB1","Asx - All Markets","Australia","USD","AUD","1.40"
"IAG","INSURANCE AUSTRALIA GROUP LTD","Equity","0.19","4.92","334,617.00","1,647,254.24","1,647,254.24","Financials","6271026","AU000000IAG3","Asx - All Markets","Australia","USD","AUD","1.40"
