Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"3292","AEON REIT INVESTMENT REIT CORP","Equity","0.21","1,112.55","1,204.00","1,339,508.41","1,339,508.41","Real Estate","JP3047650001","Tokyo Stock Exchange","Japan","JPY"
"1959","KYUDENKO CORP","Equity","0.21","37.20","36,000.00","1,339,340.68","1,339,340.68","Industrials","JP3247050002","Tokyo Stock Exchange","Japan","JPY"
"6136","OSG CORP","Equity","0.21","21.29","62,487.00","1,330,186.75","1,330,186.75","Industrials","JP3170800001","Tokyo Stock Exchange","Japan","JPY"
"8379","HIROSHIMA BANK LTD","Equity","0.21","6.62","199,900.00","1,323,333.18","1,323,333.18","Financials","JP3797000001","Tokyo Stock Exchange","Japan","JPY"
"4043","TOKUYAMA CORP","Equity","0.21","25.77","51,359.00","1,323,324.19","1,323,324.19","Materials","JP3625000009","Tokyo Stock Exchange","Japan","JPY"
"8174","NIPPON GAS LTD","Equity","0.21","41.84","31,600.00","1,322,246.51","1,322,246.51","Utilities","JP3695600001","Tokyo Stock Exchange","Japan","JPY"
"9031","NISHI NIPPON RAILROAD LTD","Equity","0.20","25.63","51,400.00","1,317,501.90","1,317,501.90","Industrials","JP3658800002","Tokyo Stock Exchange","Japan","JPY"
"4849","EN JAPAN INC","Equity","0.20","47.29","27,700.00","1,309,809.52","1,309,809.52","Industrials","JP3168700007","Tokyo Stock Exchange","Japan","JPY"
"5714","DOWA HOLDINGS LTD","Equity","0.20","29.98","43,457.00","1,302,721.33","1,302,721.33","Materials","JP3638600001","Tokyo Stock Exchange","Japan","JPY"
"2201","MORINAGA LTD","Equity","0.20","39.12","32,800.00","1,283,204.71","1,283,204.71","Consumer Staples","JP3926400007","Tokyo Stock Exchange","Japan","JPY"
"4062","IBIDEN LTD","Equity","0.20","13.11","97,900.00","1,283,089.62","1,283,089.62","Information Technology","JP3148800000","Tokyo Stock Exchange","Japan","JPY"
"8283","PALTAC CORP","Equity","0.20","46.39","27,652.00","1,282,869.25","1,282,869.25","Consumer Discretionary","JP3782200004","Tokyo Stock Exchange","Japan","JPY"
"2427","OUTSOURCING INC","Equity","0.20","14.46","88,700.00","1,282,800.55","1,282,800.55","Industrials","JP3105270007","Tokyo Stock Exchange","Japan","JPY"
"8377","HOKUHOKU FINANCIAL GROUP INC","Equity","0.20","13.20","96,800.00","1,278,172.82","1,278,172.82","Financials","JP3842400008","Tokyo Stock Exchange","Japan","JPY"
"1333","MARUHA NICHIRO CORP","Equity","0.20","36.49","34,960.00","1,275,696.12","1,275,696.12","Consumer Staples","JP3876600002","Tokyo Stock Exchange","Japan","JPY"
"3249","INDUSTRIAL & INFRASTRUCTURE FUND I","Equity","0.20","1,029.58","1,237.00","1,273,585.23","1,273,585.23","Real Estate","JP3046500009","Tokyo Stock Exchange","Japan","JPY"
"4205","ZEON JAPAN CORP","Equity","0.20","10.55","120,663.00","1,273,536.41","1,273,536.41","Materials","JP3725400000","Tokyo Stock Exchange","Japan","JPY"
"2607","FUJI OIL HOLDINGS INC","Equity","0.20","30.11","42,185.00","1,270,235.76","1,270,235.76","Consumer Staples","JP3816400000","Tokyo Stock Exchange","Japan","JPY"
"4921","FANCL CORP","Equity","0.20","40.77","31,100.00","1,268,028.73","1,268,028.73","Consumer Staples","JP3802670004","Tokyo Stock Exchange","Japan","JPY"
"6728","ULVAC INC","Equity","0.20","35.60","35,555.00","1,265,686.31","1,265,686.31","Information Technology","JP3126190002","Tokyo Stock Exchange","Japan","JPY"
"3941","RENGO LTD","Equity","0.19","8.44","148,635.00","1,254,482.85","1,254,482.85","Materials","JP3981400009","Tokyo Stock Exchange","Japan","JPY"
"7327","DAISHI HOKUETSU FINANCIAL GROUP IN","Equity","0.19","38.10","32,905.00","1,253,551.77","1,253,551.77","Financials","JP3483850008","Tokyo Stock Exchange","Japan","JPY"
"8382","CHUGOKU BANK LTD","Equity","0.19","9.38","133,400.00","1,250,866.75","1,250,866.75","Financials","JP3521000004","Tokyo Stock Exchange","Japan","JPY"
"5232","SUMITOMO OSAKA CEMENT LTD","Equity","0.19","39.21","31,855.00","1,249,076.37","1,249,076.37","Materials","JP3400900001","Tokyo Stock Exchange","Japan","JPY"
"3296","NIPPON REIT INVESTMENT REIT CORP","Equity","0.19","3,292.14","379.00","1,247,722.71","1,247,722.71","Real Estate","JP3047750009","Tokyo Stock Exchange","Japan","JPY"
"5393","NICHIAS CORP","Equity","0.19","24.30","51,311.00","1,247,010.43","1,247,010.43","Industrials","JP3660400007","Tokyo Stock Exchange","Japan","JPY"
"3288","OPEN HOUSE LTD","Equity","0.19","44.97","27,700.00","1,245,554.71","1,245,554.71","Real Estate","JP3173540000","Tokyo Stock Exchange","Japan","JPY"
"3295","HULIC REIT INC","Equity","0.19","1,456.93","851.00","1,239,847.44","1,239,847.44","Real Estate","JP3047660000","Tokyo Stock Exchange","Japan","JPY"
"8961","MORI TRUST SOGO REIT INC TRUST","Equity","0.19","1,447.12","856.00","1,238,731.32","1,238,731.32","Real Estate","JP3046170001","Tokyo Stock Exchange","Japan","JPY"
"9301","MITSUBISHI LOGISTICS CORP","Equity","0.19","25.03","49,100.00","1,228,759.42","1,228,759.42","Industrials","JP3902000003","Tokyo Stock Exchange","Japan","JPY"
"2782","SERIA LTD","Equity","0.19","34.39","35,554.00","1,222,827.94","1,222,827.94","Consumer Discretionary","JP3423520000","Tokyo Stock Exchange","Japan","JPY"
"6674","GS YUASA CORP","Equity","0.19","22.01","55,500.00","1,221,559.53","1,221,559.53","Industrials","JP3385820000","Tokyo Stock Exchange","Japan","JPY"
"9072","NIKKON HOLDINGS LTD","Equity","0.19","24.63","49,535.00","1,220,200.16","1,220,200.16","Industrials","JP3709600005","Tokyo Stock Exchange","Japan","JPY"
"5631","JAPAN STEEL WORKS LTD","Equity","0.19","22.51","54,200.00","1,220,025.87","1,220,025.87","Industrials","JP3721400004","Tokyo Stock Exchange","Japan","JPY"
"7189","NISHI-NIPPON FINANCIAL HOLDINGS IN","Equity","0.19","10.86","112,300.00","1,219,334.43","1,219,334.43","Financials","JP3658850007","Tokyo Stock Exchange","Japan","JPY"
"4544","MIRACA HOLDINGS INC","Equity","0.19","26.05","46,300.00","1,206,191.73","1,206,191.73","Health Care","JP3822000000","Tokyo Stock Exchange","Japan","JPY"
"1414","SHO-BOND HOLDINGS LTD","Equity","0.19","76.37","15,752.00","1,202,989.87","1,202,989.87","Industrials","JP3360250009","Tokyo Stock Exchange","Japan","JPY"
